userName,score,content,at
A Google user,5,Stress free and very reliable,2025-01-24 16:10:34
A Google user,1,An excellent app,2025-01-24 15:56:15
A Google user,5,Wow,2025-01-24 15:26:18
A Google user,5,"Is helpful and very secured It makes my business smarter and faster, I feel extremely happy with whenever am using my MONIEPOINT",2025-01-24 15:24:52
A Google user,5,"best app if you are asking if to use this app on the pc, laptops , then the answer is yes !!!! my phone messed up so i tried it on my laptop and it works very faster easy and super cool. you can start an office too with money point you know",2025-01-24 15:01:34
A Google user,1,poor,2025-01-24 14:58:13
A Google user,5,It is a very nice app.,2025-01-24 14:39:30
A Google user,1,"This man answering Stephen onyeome should be sacked from moniepoint microfinance bank, he doesn't know how to approach customers need , he has bad mouth, plus he talks as if people are his slave, nothing will give me joy as hearing he is sacked",2025-01-24 14:34:03
A Google user,5,Nice app,2025-01-24 13:35:23
A Google user,5,😃,2025-01-24 13:11:13
A Google user,5,So good,2025-01-24 13:03:29
A Google user,1,|bless you 6,2025-01-24 12:27:03
A Google user,5,good,2025-01-24 12:11:32
A Google user,5,It's a great ever use before so kudos to Moniepoint business merchant.,2025-01-24 12:01:24
A Google user,5,Good,2025-01-24 11:42:38
A Google user,5,Reset business pin,2025-01-24 11:32:10
A Google user,2,I need loan,2025-01-24 11:23:30
A Google user,5,Very awesome,2025-01-24 11:07:09
A Google user,5,Excellent,2025-01-24 10:57:56
A Google user,5,Am very happy with this wallet may allah bless you,2025-01-24 10:47:27
A Google user,1,"How can you be running a system with no customer service on the app,money sent to me since on Wednesday has not enter my account and try the payment Was done from a moniepoint app.",2025-01-24 10:46:57
A Google user,1,"My terminal is been categorize as merchant instead of Agent and is showing purchase instead of withdrawal Due to that the charge they are removing is huge ,pls rectify this issue if not so I will have to refund the terminal is making me lose sales",2025-01-24 10:24:57
A Google user,5,Nice app,2025-01-24 10:11:23
A Google user,4,Satisfactory,2025-01-24 10:03:41
A Google user,5,Moniepoint is is the best,2025-01-24 09:58:19
A Google user,5,Incredible,2025-01-24 09:52:54
A Google user,5,Excellent,2025-01-24 09:16:12
A Google user,4,This platform is bring people dreams to reality...,2025-01-24 09:09:23
A Google user,5,Very good,2025-01-24 09:03:50
A Google user,1,"Why the icon ""help and support"" is not functioning at all, there was a problem with my account I want to contact moniepoint but the icon is not working, please guys try to fix this asap",2025-01-24 07:46:15
A Google user,5,Smooth,2025-01-24 07:43:43
A Google user,5,Very great and stress less app,2025-01-24 07:24:45
A Google user,5,A special way to get what you want to achieve according to your banking business,2025-01-24 06:34:33
A Google user,1,21500 wax debited from my pos without my notice or any reason why am seeing activation what is that for ..its like this people have started debited us oh,2025-01-24 01:15:34
A Google user,3,"The is too slow to display dashboard when you log in,Plus the cash back commission is not displayed on the app which is annoying",2025-01-23 23:29:07
A Google user,4,Nice,2025-01-23 22:53:17
A Google user,5,Very good,2025-01-23 22:35:41
A Google user,1,Very nice with fast network,2025-01-23 22:18:40
A Google user,5,"No issues, always active",2025-01-23 21:03:27
A Google user,3,Is good I like it,2025-01-23 20:48:07
A Google user,5,Good,2025-01-23 20:46:35
A Google user,5,Nice one,2025-01-23 20:46:17
A Google user,5,Good app,2025-01-23 20:45:52
A Google user,5,Nice,2025-01-23 19:53:24
A Google user,5,Good and fantastic app,2025-01-23 19:35:29
A Google user,5,Moniepoint is like no other in Nigeria,2025-01-23 18:05:00
A Google user,5,Good,2025-01-23 17:48:27
A Google user,5,"This app is a business helping hand.Well,I must say it is great 👍",2025-01-23 17:09:11
A Google user,1,I love money point,2025-01-23 16:49:59
A Google user,1,Very wonderful and fast banking,2025-01-23 16:41:28
A Google user,5,Excellent,2025-01-23 15:59:54
A Google user,5,Wow,2025-01-23 15:49:19
A Google user,1,"I don't understand what's wrong with moniepoint app, i updated my app and trying to open it, its not openings.... I called customer, they say they have some issues that I should hold on, over a week now",2025-01-23 15:41:43
A Google user,1,Is bad,2025-01-23 14:43:15
A Google user,5,Very good,2025-01-23 14:42:58
A Google user,5,Monipoint is the best,2025-01-23 14:33:50
A Google user,3,Always asking for updates,2025-01-23 13:46:41
A Google user,2,"I wanted to use my business name, but it automatically picked my name from my NIN details. It is a business account",2025-01-23 13:24:52
A Google user,5,Fast and reliable,2025-01-23 12:39:46
A Google user,5,Great,2025-01-23 12:27:39
A Google user,1,Poor service,2025-01-23 12:06:30
A Google user,5,Good,2025-01-23 12:04:48
A Google user,5,Smart in network,2025-01-23 12:03:53
A Google user,5,My Al-amin,2025-01-23 10:31:57
A Google user,5,Moniepoint is the best. I like it!,2025-01-23 09:32:12
A Google user,1,Well takes time to upload But I have no option but to wait My terminal keeps writing system malfunction whenever I want to withdraw,2025-01-23 09:28:28
A Google user,4,"Hi. I'm disappointed this morning my last transaction last night was successfully, while this morning I wake up went to market I do open my phone p.o.s business I couldn't find withdrawal menu what was the problem please?",2025-01-23 09:24:36
A Google user,5,"We appreciate it so much,",2025-01-23 07:43:03
A Google user,5,Poor,2025-01-23 07:17:49
A Google user,5,Good,2025-01-23 07:06:26
A Google user,5,Good,2025-01-23 07:01:31
A Google user,5,Good,2025-01-23 03:36:10
A Google user,5,Good,2025-01-23 00:50:18
A Google user,4,wow,2025-01-23 00:41:44
A Google user,1,The service is not suitable for me . My account was blocked and how can I not be able to access my hard earned money,2025-01-23 00:15:09
A Google user,5,"Nice, safe and fast",2025-01-22 23:43:16
A Google user,5,There are very good,2025-01-22 23:08:59
A Google user,5,Good work,2025-01-22 23:04:06
A Google user,4,Thank you,2025-01-22 22:07:47
A Google user,1,Is all about loan,2025-01-22 22:04:37
A Google user,5,I have been using this application since one year ago and i like it,2025-01-22 21:44:20
A Google user,5,Faster and reliable 😌,2025-01-22 21:12:00
A Google user,5,I want to remove the target,2025-01-22 20:59:41
A Google user,5,i so much love this app,2025-01-22 20:09:47
A Google user,1,Very poor network,2025-01-22 19:56:55
A Google user,5,Great 😃👍👍,2025-01-22 19:50:07
A Google user,5,"Great people, great App, wondeeful experience.",2025-01-22 19:35:37
A Google user,1,Since i upgraded i can't use my phone to accept POS transfer and it's giving me serious problem,2025-01-22 19:28:39
A Google user,2,Slow network,2025-01-22 19:14:00
A Google user,4,Very good,2025-01-22 19:09:53
A Google user,5,Very useful,2025-01-22 18:58:54
A Google user,5,It is a good banking app,2025-01-22 18:42:12
A Google user,5,I love this app I whish I can withdraw up to 300000 in a day and so deposit up to 1000000,2025-01-22 18:03:33
A Google user,1,"This app was going on well, untill on Monday 20Jan it started showing Update app, suddenly it stopped working . whenever i try downloading it shows my device is not compatible with this version. Right now i can't even access my account",2025-01-22 17:21:06
A Google user,5,Moneipoint it's the simplest way of transaction Nigeria.,2025-01-22 17:01:22
A Google user,5,Wow so lovely,2025-01-22 16:50:12
A Google user,5,Very effective fast and reliable,2025-01-22 16:41:16
A Google user,5,Very good,2025-01-22 16:30:25
A Google user,5,Awesome,2025-01-22 16:30:19
A Google user,3,Management please improve your app this year with full friendly network and with some benefits for your customers thank you,2025-01-22 14:47:39
A Google user,5,Good,2025-01-22 14:40:12
A Google user,5,Very good,2025-01-22 14:20:18
A Google user,5,The app is very easy to use,2025-01-22 13:44:20
A Google user,4,Good,2025-01-22 13:39:28
A Google user,5,Awesome,2025-01-22 13:32:35
A Google user,5,It's very reliable account,2025-01-22 13:28:47
A Google user,5,The only challenge I have is that the money I saved i cannot widraw it.,2025-01-22 13:24:36
A Google user,5,Like 👍,2025-01-22 13:00:41
A Google user,5,Excellent,2025-01-22 12:24:07
A Google user,5,Update pls,2025-01-22 12:07:45
A Google user,5,Best apps,2025-01-22 11:52:57
A Google user,5,"Just a perfect app to keep your finances in check anytime, anywhere. Thumb up .",2025-01-22 11:14:34
A Google user,5,Great job there,2025-01-22 10:42:17
A Google user,5,Good,2025-01-22 10:31:11
A Google user,3,"The banking services are top notch, the app always taking time to load balance, not sure why pending POS transfers are not showing up on the mobile app. Meaning you can't approve pending transfers from the app.",2025-01-22 10:28:46
A Google user,5,I have a complain about my brm,2025-01-22 10:05:56
A Google user,5,I want to upgrade my account but is not going,2025-01-22 10:04:08
A Google user,1,The charges are too much pls reduce,2025-01-22 09:49:02
A Google user,5,I trusted the app,2025-01-22 09:35:48
A Google user,1,Love it,2025-01-22 09:26:17
A Google user,1,"Good morning this is to tell you that your service is convenient and fast, only when there is bad network. Keep it up and alway let us know if there is any failure or problem to the network.",2025-01-22 09:16:08
A Google user,5,Very good to do it works better,2025-01-22 08:48:40
A Google user,4,Started newly but have not had any bad experience,2025-01-22 08:25:49
A Google user,5,BUSINESSLY INCREDIBLE,2025-01-22 07:42:36
A Google user,5,Perfect,2025-01-22 07:33:28
A Google user,5,wonderful,2025-01-22 07:31:52
A Google user,3,Is good and reliable and fast for everything just that the charge,2025-01-22 07:26:16
A Google user,5,Very good app,2025-01-22 07:08:49
A Google user,5,Nice and lovely,2025-01-22 06:58:28
A Google user,5,"Helpful using moniepoint, though is lately cutting money much.",2025-01-22 06:23:26
A Google user,3,Works perfectly but the upgrade still remain a huge issue... There's need for you guys to simplify it,2025-01-22 06:23:23
A Google user,5,Very business and human oriented,2025-01-22 04:36:41
A Google user,5,Good,2025-01-22 04:31:58
A Google user,5,Good services,2025-01-22 03:58:47
A Google user,5,Little delay in opening the app,2025-01-22 03:52:53
A Google user,3,Moniepoint is a better way of doing business.,2025-01-22 03:43:59
A Google user,5,Excellent and exceptional,2025-01-22 03:09:20
A Google user,3,My phone number can not enable money to enter my account directly,2025-01-22 02:46:05
A Google user,2,Nice app...but since the recent upgrade I can no longer see and accept pending transactions on my app.....please fix it thanks,2025-01-22 00:54:34
A Google user,1,How come I finish updating my app and it refuses to be enabled in order that I can use it? Is it a general problem?,2025-01-22 00:12:47
A Google user,5,He'll i love the app 📌📌,2025-01-21 23:52:49
A Google user,5,Great,2025-01-21 23:09:34
A Google user,5,Business star,2025-01-21 22:55:13
A Google user,5,I think the app very fantastic and nice,2025-01-21 22:21:32
A Google user,1,"To view history, or transfer from the app is very slow as if one is using less than 2G network to access it. Other mobile money are faster to do transaction on",2025-01-21 22:09:36
A Google user,4,Nice,2025-01-21 21:56:55
A Google user,1,"Everything was functioning properly until I upgraded the app. Now, it takes time to view balance and pending transactions can't been seen in the app but only in the POS machine, this means that I can no longer know what is happening in my business from a distance!! What now is the essence of the upgrade, there are no advanced features rather it became downgraded!!",2025-01-21 21:41:05
A Google user,5,Beta,2025-01-21 21:31:14
A Google user,5,The best branch for business,2025-01-21 21:28:10
A Google user,5,This is better than a commercial bank,2025-01-21 21:18:58
A Google user,5,Good App,2025-01-21 21:08:04
A Google user,5,Nice app,2025-01-21 20:45:04
A Google user,1,Good app,2025-01-21 20:44:23
A Google user,5,🌺🌹,2025-01-21 20:39:13
A Google user,5,Very nice app,2025-01-21 20:26:54
A Google user,5,Good,2025-01-21 20:01:25
A Google user,4,I need to upgrade,2025-01-21 19:54:37
A Google user,5,Amazing,2025-01-21 19:13:34
A Google user,4,Satisfactory,2025-01-21 19:11:09
A Google user,5,Best for 🏦 banking,2025-01-21 19:04:39
A Google user,5,Excellent,2025-01-21 18:22:12
A Google user,4,For the little times I have use this app I have not bad any issues,2025-01-21 17:50:19
A Google user,5,easy transaction,2025-01-21 17:48:43
A Google user,1,"Very poor app, takes forever to load to the main screen",2025-01-21 17:43:50
A Google user,5,"Their service is superb, I had little issues with updating my app, I complained, the customer care service swiftly responded by calling me, guided me on phone on what to do and all the problems solved.Kudos to them.",2025-01-21 17:30:23
A Google user,5,You Are doing great 👍👍👍👍,2025-01-21 17:08:22
A Google user,5,Moniepoint is just the best🤭🤭,2025-01-21 17:07:11
A Google user,5,i enjoy using this app because the transaction process is easy but this issue of upgrading is what i don't like why can't you people upgrade it automatically,2025-01-21 16:21:22
A Google user,5,Its good,2025-01-21 16:20:36
A Google user,5,Superb,2025-01-21 15:32:01
A Google user,4,I really appreciate the owner of this banking special great 😄,2025-01-21 15:23:32
A Google user,2,"It some bad that i can't check my transaction history.My transaction history is only show that of two months, while i need a receipt of past 6 months to resolve an issue",2025-01-21 15:02:35
A Google user,2,Poor customer service skills Restriction of account and money for no obvious reason. Delays in resolving issues. Poor update,2025-01-21 14:54:31
A Google user,5,My app is not working.,2025-01-21 14:54:00
A Google user,5,the services are very fast,2025-01-21 14:52:47
A Google user,5,This app is one of the best,2025-01-21 14:34:56
A Google user,5,Good,2025-01-21 14:14:55
A Google user,5,Nice app,2025-01-21 14:08:24
A Google user,4,Great,2025-01-21 14:07:51
A Google user,1,how can I upgrade it please,2025-01-21 14:02:57
A Google user,5,My monie point app is opening,2025-01-21 13:45:20
A Google user,5,Good,2025-01-21 13:34:59
A Google user,5,Good,2025-01-21 13:26:23
A Google user,5,"The app is the most wonderful app ever to me, simple and easy to using",2025-01-21 13:25:26
A Google user,2,"I don't know how again I need to smile to pass facial verification. Should I roll hysterically on the floor? Please, a nod, eye blink or mouth movement should suffice a live verification.",2025-01-21 13:04:09
A Google user,1,I want to login my app is not going,2025-01-21 12:40:16
A Google user,1,Horrible I can't access my app for more than two weeks now,2025-01-21 12:31:36
A Google user,4,"I enjoy seamless banking experience, although I do notice network issues when in crowded places.",2025-01-21 12:27:52
A Google user,5,"Good, simple but difficult sometimes",2025-01-21 12:22:31
A Google user,5,Excellent,2025-01-21 12:17:12
A Google user,3,I just opened an account with them. I had an issue which I needed clarity on and they just ghosted me. I have sent two extra emails asking what is happening and I still haven't gotten a response. This is really disappointing and has caused me some mental stress. Why should customer support be so laxed. I really had high expectations so I put all my eggs in one basket,2025-01-21 11:51:00
A Google user,5,Wonderful and best,2025-01-21 11:49:05
A Google user,5,fantastic,2025-01-21 11:44:07
A Google user,5,Wow nice 💯,2025-01-21 11:18:37
A Google user,5,Satisfactory,2025-01-21 11:03:10
A Google user,5,Monie Point pos is the best ever wallet pos I used I urge you to use itd reliable.,2025-01-21 10:47:20
A Google user,1,When it gets to verification it won't work even ussd isn't working and have been using this app for a long time,2025-01-21 10:46:33
A Google user,5,I love it so much,2025-01-21 10:43:57
A Google user,4,Small problem,2025-01-21 10:31:25
A Google user,1,I am a engineer,2025-01-21 10:13:10
A Google user,5,"This app has been commendable, i love it!",2025-01-21 09:54:53
A Google user,5,Great experience here,2025-01-21 08:31:57
A Google user,4,ENCOURAGING,2025-01-21 08:14:37
A Google user,5,nice app,2025-01-21 08:11:20
A Google user,1,This latest update is what I don't understand. My pending transactions do not show on my phone app again. I have to use the POS to accept transactions. Please work on this,2025-01-21 07:44:07
A Google user,5,Good,2025-01-21 07:32:18
A Google user,5,I'm interested,2025-01-21 07:20:40
A Google user,1,Okay,2025-01-21 07:18:21
A Google user,1,Oppay,2025-01-21 06:49:12
A Google user,1,Excellei can't open my app,2025-01-21 06:10:14
A Google user,5,Wow,2025-01-21 04:53:38
A Google user,1,What did you do to the updated version? I've not been able to log in since I updated to the latest version. What's going on?,2025-01-21 01:16:07
A Google user,3,The app is good for me,2025-01-21 00:17:33
A Google user,5,Nice app,2025-01-20 23:47:47
A Google user,3,Kindly popup account information when entering the first two digits number,2025-01-20 23:34:08
A Google user,4,It's secure and reliable but needs to be very fast making transactions and operations,2025-01-20 23:19:24
A Google user,2,Everything about banking just has to do with moniepoint. They are the best in the world,2025-01-20 23:03:04
A Google user,2,"Good, I don't see my balance from old account,moniepoint personal",2025-01-20 23:02:54
A Google user,1,I can not log in to my monie point personal app,2025-01-20 22:54:13
A Google user,2,Very unstable,2025-01-20 22:24:16
A Google user,5,Moniepoint is a very good and nice in term of banking their network is strong and reliable can't stop using this its fantastic,2025-01-20 21:51:10
A Google user,1,Mice app,2025-01-20 21:50:56
A Google user,4,Very good,2025-01-20 21:35:52
A Google user,3,Good app,2025-01-20 21:09:44
A Google user,5,Great,2025-01-20 20:58:00
A Google user,1,You guys should make sure dat sending refund through the terminal is always active no be to dey use who na web dey do refund and e go dey hard to open maany times the web go just dey load till Jesus comes.,2025-01-20 20:55:48
A Google user,3,Nice one,2025-01-20 20:48:35
A Google user,5,Good,2025-01-20 20:40:43
A Google user,5,Am not happy with you guys network especially yesterday and today,2025-01-20 20:39:43
A Google user,1,Good 👍,2025-01-20 20:25:16
A Google user,3,The app is good but not too good the charge 20 for every transaction and remove 50naira if money want to enter your account,2025-01-20 19:47:45
A Google user,2,After I updated the app whenever i log in it shows me app has stopped,2025-01-20 19:37:13
A Google user,5,It's a good network,2025-01-20 19:35:15
A Google user,2,The mobile is too slow,2025-01-20 19:12:27
A Google user,5,Cool,2025-01-20 18:55:21
A Google user,3,"The app is good, but my pending transaction are not opening",2025-01-20 17:43:46
A Google user,5,Nice,2025-01-20 16:56:28
A Google user,5,"Am crazy right now I don't know what is wrong with my app the transfer money into my account it an hour now I have not confirm it and the customer show me her debit alert pls oo, am trying to lock into my account telling me that I should update it am trying to do it again is not working why😂😂😂😂",2025-01-20 16:29:24
A Google user,5,"The best online banking 🏦 app I have ever used fast reliable,and don't collect a lot of charges , ilove this app alot please don't change",2025-01-20 16:10:23
A Google user,5,Great,2025-01-20 15:12:21
A Google user,5,It is so good 💯,2025-01-20 14:38:04
A Google user,5,Update,2025-01-20 14:36:07
A Google user,3,Fair enough,2025-01-20 14:34:15
A Google user,5,Good👌,2025-01-20 14:07:29
A Google user,5,Good app,2025-01-20 13:31:44
A Google user,2,My experience with moniepoint app has been awesome,2025-01-20 13:19:27
A Google user,5,𝐸𝑥𝑐𝑒𝑙𝑙𝑒𝑛𝑡,2025-01-20 13:16:47
A Google user,5,Fantastic,2025-01-20 12:47:22
A Google user,2,App too slow to access.,2025-01-20 12:31:22
A Google user,2,I can't view and approve a POS deposit and I can't login without turning on my location. It wasn't like that before the last upgrade,2025-01-20 12:28:19
A Google user,5,Good,2025-01-20 12:26:36
A Google user,5,Very good,2025-01-20 12:14:34
A Google user,5,Great,2025-01-20 12:10:23
A Google user,1,"The old app is better, after upgrade it the app has been booting me out plus the charges are to high now I can't use the app again because of the update",2025-01-20 12:05:20
A Google user,5,Very very good,2025-01-20 11:33:22
A Google user,5,Adamu mohammed,2025-01-20 10:33:31
A Google user,4,Welcoming,2025-01-20 10:28:53
A Google user,5,My app didn't allow me to accept pos transfers any longer,2025-01-20 10:02:30
A Google user,5,Good👍,2025-01-20 09:47:38
A Google user,1,I pray this app is more better than that your personal monie point because that app is very poor in everything that was why I deleted it trying to use this if it will work better,2025-01-20 09:30:43
A Google user,3,"This is a good application and simple to use, but does not allow me to manage my personal account. It will be better if I can see and manage all my applications in one place without switch to different applications which is tedious. I hope the producers will take note.",2025-01-20 09:23:58
A Google user,5,So great,2025-01-20 08:48:35
A Google user,5,Nice.,2025-01-20 08:18:43
A Google user,3,This app is amazing,2025-01-20 08:17:12
A Google user,1,"This is the first time am using this service, but definitely I start enjoying it",2025-01-20 07:52:46
A Google user,5,Nice,2025-01-20 07:45:42
A Google user,5,Very pleasant experience with the app,2025-01-20 07:39:03
A Google user,5,It's been awesome,2025-01-20 07:01:29
A Google user,5,Good Application,2025-01-20 06:07:27
A Google user,5,"Moniepoint app is the best in the world, very fast and reliable interms of transactions I don't regret it been a Moniepoint user since I started. Maximum Respect 👌 to all Moniepoint customer care services their the best. I rate you five ⭐⭐⭐⭐",2025-01-20 04:08:56
A Google user,5,Network aways seems bad,2025-01-20 04:05:06
A Google user,3,I don't understand this kind of wickedness and,2025-01-20 02:05:53
A Google user,5,It ok by me,2025-01-20 00:04:33
A Google user,5,five star,2025-01-19 23:59:38
A Google user,1,Nice,2025-01-19 23:05:12
A Google user,5,Good,2025-01-19 23:03:53
A Google user,5,Good,2025-01-19 22:39:47
A Google user,5,The best transaction app ever,2025-01-19 22:34:23
A Google user,5,Masha Allah 😍,2025-01-19 22:17:51
A Google user,5,Nice one,2025-01-19 22:08:52
A Google user,3,Slow network when putting,2025-01-19 21:43:11
A Google user,1,I cannot pass stage one on this app and is very painful I have been trying and trying yet still not working please fix it,2025-01-19 21:41:13
A Google user,5,Main point 👉☝️,2025-01-19 21:36:27
A Google user,5,Thank you,2025-01-19 21:34:32
A Google user,5,Good,2025-01-19 21:32:17
A Google user,1,Umar hamaza,2025-01-19 21:30:59
A Google user,5,Good app suitable for any transactions,2025-01-19 21:00:38
A Google user,5,This app is mind blowing😱😱😱,2025-01-19 20:49:05
A Google user,5,Good,2025-01-19 20:46:59
A Google user,4,Good,2025-01-19 20:29:35
A Google user,5,Trusted,2025-01-19 20:00:11
A Google user,5,Isah Adams,2025-01-19 20:00:05
A Google user,4,Nice app easy to use,2025-01-19 19:35:15
A Google user,4,What a great app and very efficient and effective,2025-01-19 19:31:08
A Google user,4,Good,2025-01-19 19:26:14
A Google user,5,Satisfactory,2025-01-19 19:20:04
A Google user,2,Too slow for financial services,2025-01-19 19:18:12
A Google user,5,So good,2025-01-19 19:13:27
A Google user,4,It has really been helpful but It has been has been having some upgrade issues lately,2025-01-19 18:58:39
A Google user,5,Not too bad,2025-01-19 18:41:47
A Google user,3,Good service,2025-01-19 18:35:46
A Google user,5,The app is very good,2025-01-19 17:43:20
A Google user,5,Wak experience,2025-01-19 17:21:15
A Google user,5,Very nice and Accessibility,2025-01-19 17:06:44
A Google user,5,It's was okay,2025-01-19 16:43:49
A Google user,5,Very great,2025-01-19 16:42:56
A Google user,1,You people should release my money before something bad happen,2025-01-19 16:39:34
A Google user,1,How can I open my POS account,2025-01-19 16:22:23
A Google user,4,Good,2025-01-19 16:15:29
A Google user,5,I love this bank,2025-01-19 15:40:55
A Google user,5,Exceptional services,2025-01-19 15:38:50
A Google user,5,Very nice 🙂👍,2025-01-19 15:00:27
A Google user,5,Good work,2025-01-19 14:58:49
A Google user,5,"So far, Moniepoint remains one of my favorite platforms through which I carryout financial transactions. The network is super exceptional.",2025-01-19 14:57:37
A Google user,1,Have been using this app for months now I love it,2025-01-19 14:38:37
A Google user,5,Very good,2025-01-19 14:34:04
A Google user,5,Nice one,2025-01-19 14:31:44
A Google user,5,Very good,2025-01-19 14:25:42
A Google user,5,fast,2025-01-19 14:22:34
A Google user,1,It is good,2025-01-19 14:19:10
A Google user,5,Good to use,2025-01-19 14:14:19
A Google user,5,Good,2025-01-19 13:46:04
A Google user,3,Pls moniepoint should allow users to be adding their promotions balance to their main account or business account.,2025-01-19 13:30:15
A Google user,3,Poor,2025-01-19 13:26:12
A Google user,4,Good,2025-01-19 13:21:19
A Google user,5,Money,2025-01-19 13:13:29
A Google user,5,Exceptional,2025-01-19 13:12:04
A Google user,1,The latest update is too slow. It takes a while before the app itself open.,2025-01-19 12:59:40
A Google user,5,Moniepoint is wonderful,2025-01-19 12:49:09
A Google user,5,"Wonderful and am enjoy my business with moniepoint, and so I encourage other people to choose moniepoint because it's really helps, and if ijad known their method of operation, I would have chosen to do business with moniepoint earlier than the time I did. Honestly I want to say thumbs up and thanks to the company or organisation because they are the reason why so many people that didn't have money to open agent account no have pos terminal. Please keep up the good work. It's wonderfully helping",2025-01-19 12:36:12
A Google user,4,Moniepoint public would,2025-01-19 12:33:07
A Google user,2,Moniepoint is the best my me on my own choice Thank you,2025-01-19 12:28:04
A Google user,5,"It's very exploring, and uts is just like a normal bank",2025-01-19 12:25:58
A Google user,5,Very nice platform and very fast in all transactions,2025-01-19 12:05:26
A Google user,5,Best,2025-01-19 12:02:25
A Google user,5,Excellent,2025-01-19 11:54:40
A Google user,5,Not bad✅,2025-01-19 11:48:41
A Google user,5,Moniepiont business is the best. Try and see,2025-01-19 11:30:22
A Google user,5,Very good,2025-01-19 11:24:46
A Google user,5,Nice one,2025-01-19 11:23:21
A Google user,5,Realiable,2025-01-19 11:20:18
A Google user,5,Excellent,2025-01-19 11:11:35
A Google user,5,Very nice,2025-01-19 10:31:33
A Google user,4,Parfect,2025-01-19 10:15:01
A Google user,5,Very good in terms of easy banking,2025-01-19 10:03:56
A Google user,5,Good and fast,2025-01-19 10:03:48
A Google user,5,Faskari,2025-01-19 09:57:22
A Google user,4,Very bad,2025-01-19 09:39:01
A Google user,5,Express yourself you are a expert,2025-01-19 09:30:18
A Google user,5,Trying,2025-01-19 09:22:48
A Google user,5,Good,2025-01-19 08:45:58
A Google user,4,"One of the best bank app, but the charges for sending money is really high. Will like you people to reduce it...",2025-01-19 08:43:05
A Google user,5,Good nd smooth,2025-01-19 08:41:57
A Google user,5,Excellent,2025-01-19 08:39:17
A Google user,5,Best app ever,2025-01-19 08:32:38
A Google user,4,fair,2025-01-19 08:32:01
A Google user,1,The support team is kinda useless I made two transactions to someone between today and yesterday and the person is yet to receive the money but I'm already debited I contacted the support team but they're yet to give me a reply.,2025-01-19 07:57:00
A Google user,1,Nice,2025-01-19 07:55:27
A Google user,5,I like this ap is very good,2025-01-19 07:44:29
A Google user,5,Wow!!!! Monies point is the best money app You people should add loan features as well.,2025-01-19 07:27:08
A Google user,5,Excellent,2025-01-19 07:24:33
A Google user,5,Perfect app for me to use,2025-01-19 07:15:41
A Google user,5,Very good,2025-01-19 07:13:35
A Google user,5,Excellent 👍,2025-01-19 07:13:08
A Google user,5,"Moniepoint business,,, rate app",2025-01-19 07:11:06
A Google user,5,The best app,2025-01-19 07:09:54
A Google user,5,I have been using this app for some months now and I love everything about it,2025-01-19 06:17:16
A Google user,4,"The app is good, but I have 3 suggestions 1. Make payments using biometrics just like Access or Zenith Bank app 2. I just updated my app and I can't use my phone to confirm payments why is this? 3. The app takes time to load........",2025-01-19 05:59:09
A Google user,5,They don't let me login to my account what is going on,2025-01-19 03:20:22
A Google user,3,Issues of logging in,2025-01-19 03:18:58
A Google user,1,The experience is bad i can't access where i use to accept my transfer all my money are in pending and the pending space is blank am tired this is really suffocating please try and do something about it because am loosing it already all my money are on pending I have done all the necessary things i was asked to do but is not helping,2025-01-19 03:05:42
A Google user,5,The best,2025-01-19 03:01:13
A Google user,1,I want all my pending transactions to be revised especially my airtime,2025-01-19 00:50:33
A Google user,1,I can no longer accept pending transfer through my app,2025-01-19 00:30:15
A Google user,5,Good app,2025-01-18 23:23:23
A Google user,5,"Moniepoint remains the best financial solution I have ever used, despite minor network challenge atime, I have bid farewell to conventional banks. I know with time, there will be improvement.",2025-01-18 23:16:17
A Google user,5,I don't know what I can say about this app,2025-01-18 23:07:55
A Google user,4,"Easy ,faster and friendly app",2025-01-18 22:59:09
A Google user,4,Good,2025-01-18 22:54:13
A Google user,5,"This is the best platform for sending and receiving money, I am really enjoying it. The network is so fast",2025-01-18 22:47:33
A Google user,5,Superb,2025-01-18 22:47:24
A Google user,2,Elerg,2025-01-18 21:58:18
A Google user,1,Scammers....I did a transfer from my Quickteller account to my moniepoint account since on 13th and the transaction was successful but uptill now I haven't received any money... drop my money ooo,2025-01-18 21:53:56
A Google user,5,abdulbasiru,2025-01-18 21:52:01
A Google user,3,"Moinepoint agent register me but I can't receive an email so I can verify my account , l need help so I can receive the email and verify it",2025-01-18 21:45:32
A Google user,1,Pls of great my service activities,2025-01-18 21:24:44
A Google user,5,This is giving me a countless problem to upgrade it When i want to withdrawn my money in this account Why is it soo frustrating when i need my money urgently,2025-01-18 21:17:17
A Google user,5,Good,2025-01-18 21:10:43
A Google user,5,Please return my money,2025-01-18 21:04:41
A Google user,5,Distinction and Excellent,2025-01-18 20:39:28
A Google user,5,Excellent performance keep it up,2025-01-18 20:23:21
A Google user,4,Fast and reliable,2025-01-18 20:18:49
A Google user,1,Good,2025-01-18 20:18:11
A Google user,5,Superb,2025-01-18 20:04:09
A Google user,5,This app is one of the mobile banking app that very smoothly and accessable,2025-01-18 20:02:05
A Google user,5,Nice ❤️ ❤️ 🎉 🎉 ✅ ✅ ❤️ ❤️ 🎉,2025-01-18 19:57:40
A Google user,5,Masha Allah,2025-01-18 19:44:15
A Google user,3,Please moneipoint should help me oo I set my saving to widraw and saving 100 for each transfer and widraw but anytime I widraw please is not showing in my account ooo this is 3rd time oo today own is 13. 400,2025-01-18 19:39:28
